,SMILES,HBA,HBD,MW,rotatable,TPSA,cLogP,fsp3,stereo,set
1034,COc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,3,0,229.23499999999999,3,52.370000000000005,3.270400000000002,0.07692307692307693,0,prior
1036,CN1CCC(N(c2ccc(F)cc2)c2ccccc2)CC1,2,0,284.3780000000001,3,6.48,4.058000000000003,0.3333333333333333,0,prior
1037,Sn1nc([N+](=O)[O-])cc1CN(C)Cc1csc2ccc(/C=N\O)cc12,9,2,377.4510000000001,6,96.78999999999999,3.139000000000001,0.2,0,prior
1039,NC(=O)c1ccc(-c2ccc(N)cc2)nc1Cl,3,2,247.68499999999997,2,82.0,2.0831,0.0,0,prior
1040,CC(=O)NCCc1ccc(Cl)c(C(F)(F)F)c1,1,1,265.6619999999999,3,29.1,3.0374000000000017,0.36363636363636365,0,prior
1044,COC(=O)C1=CC2CCN2CC1CN(C(C)=O)c1ccc(Br)cc1,4,0,393.281,4,49.85,2.6055,0.4444444444444444,2,prior
1047,Cc1ccccc1CCNC(=O)c1ccc(OC)cc1,2,1,269.344,5,38.33,2.9761200000000017,0.23529411764705882,0,prior
1048,Cn1c(C2(C(C)(C)c3ccccc3)C(c3ccc(O)cc3)=C2)cs1,3,1,335.47200000000004,4,25.16,5.105000000000004,0.23809523809523808,1,prior
1049,COC(C)C(O)CON(C)C,4,1,163.21699999999998,5,41.93,-0.12460000000000004,1.0,2,prior
1050,CCn1cc([C@@H]2OC[C@H](CO)O2)cc1OCC(=O)NCCCCCS,7,3,372.48700000000014,11,81.95000000000002,1.5093999999999999,0.7058823529411765,2,prior
1054,Cc1cc(S(=O)(=O)N2CCCS(=O)(=O)c3ccccc32)c(-n2nc(C)cc2C)c(F)c1C,6,0,477.5830000000002,3,89.34000000000002,3.6177800000000033,0.3181818181818182,0,prior
1055,CS(=O)(=O)c1c(-c2ccccc2O)cc(OCc2ccc(-c3ccccc3)cc2)cc1Cl,4,1,464.97000000000014,6,63.60000000000001,6.362100000000006,0.07692307692307693,0,prior
1057,C[C@H]1OCCC1,1,0,86.134,0,9.23,1.1853,1.0,1,prior
1060,O=C1CCCN1,1,1,85.10600000000001,0,29.1,-0.10360000000000008,0.75,0,prior
1061,O=C(c1ccc(O)cc1Cl)c1ccc(Cl)o1,3,1,257.072,2,50.44,3.5230000000000006,0.0,0,prior
1062,CCN(c1ccc(CN2CCNCC2)nc1)C(c1ccc(F)cc1)C(=O)Oc1ccc(Cl)cc1,6,1,482.9870000000001,8,57.7,4.452500000000003,0.3076923076923077,1,prior
1063,CN1C(=O)c2ccc(Cl)cc2O1,3,0,183.594,0,35.14,1.7849,0.125,0,prior
1065,O=C(O)CN(CCCc1cccc(-c2ccccc2)c1)C(=O)O,2,2,313.35300000000007,7,77.84,3.3508000000000013,0.2222222222222222,0,prior
1067,CNC(=O)c1coc(Nc2ccccc2)c1,3,2,216.24,3,54.27,2.3828000000000005,0.08333333333333333,0,prior
1068,Cc1ccc(-c2ccc(OC)c(OC)c2)c(C#N)c1C,3,0,267.328,3,42.25,3.859320000000003,0.23529411764705882,0,prior
1070,COc1ccccc1NC(=O)CN(C)C(=O)Cc1csc2cccc(OC)c12.[Br-],5,1,478.3880000000001,7,67.87,0.5620999999999992,0.23809523809523808,0,prior
1074,Cl.Cl.Cl.N#CC(C#N)=C/C(=O)NCCCOCc1ccccc1,4,1,378.6870000000002,7,85.91000000000001,2.9484600000000016,0.26666666666666666,0,prior
1075,O=C(O)CN1C[C@H]2CC[C@@H](C)/C1=C\c1ccccc1-2,2,1,257.333,2,40.54,2.941200000000001,0.4375,2,prior
1077,CC(C)(C)OC(=O)Nc1ccc2c(c1)C=CCCCN2,3,2,274.364,1,50.36,4.252500000000002,0.4375,0,prior
1078,Cc1ccc(C/C=C/c2cc(OC)c(OC)c(O)c2)cc1C,3,1,298.382,5,38.69,4.2821400000000045,0.2631578947368421,0,prior
1082,CN(C)CCC(=O)NC1CCOCC1,3,1,200.28199999999993,4,41.57000000000001,0.23329999999999962,0.9,0,prior
1083,Fc1ccccc1CN1CCN(S(=O)(=O)c2ccccc2)C1,3,0,320.389,4,40.620000000000005,2.2897000000000007,0.25,0,prior
1084,CCN(CC)/N=C/C1=NCNC1,4,1,168.244,4,39.99,0.3156999999999999,0.75,0,prior
1085,N=C(c1c(C(=O)O)cc(OCC)nc1C)OCc1ccc(Cl)cc1,5,2,348.78599999999994,6,92.50000000000001,3.6824900000000023,0.23529411764705882,0,prior
1086,CS(=O)(=O)NC(=O)c1ccc(NC(=O)NC)cc1,4,3,271.298,3,104.37,0.12729999999999958,0.2,0,prior
1089,Cc1cccc(C(=O)NC(=O)[C@@H](Sc2cc(C)cc(C)c2)c2ccccc2)c1,3,1,389.5200000000001,5,46.17,5.4018600000000045,0.16666666666666666,1,prior
1091,CC(C)C[C@@H](NCCCCC(=O)N(C)CCC(=O)N1CCN(CCOC(=O)c2cc(Cl)ccc2N)CN1)c1cccc(C)c1,8,3,629.2460000000002,16,120.24,4.389520000000004,0.5454545454545454,1,prior
1092,Cc1cccc(OC(=O)C(CNC(=O)NCc2ccc(O)cc2)c2nccc3c2OCCO3)c1,7,3,463.49000000000024,7,119.01,3.0554200000000016,0.24,1,prior
1094,O=C(c1ccccc1)c1cc(Cl)oc1C(C)(C)N,3,1,263.724,3,56.230000000000004,3.357800000000001,0.21428571428571427,0,prior
1096,CCN(CC)CCCCCCC(=O)c1ccc(OCCl)nc1,4,0,326.868,12,42.43000000000001,4.131700000000003,0.6470588235294118,0,prior
1097,CN(C)CCCCCN1C(=O)C=C(c2ccc(F)cc2)N(C)C1,3,0,319.42400000000004,7,26.79,2.630000000000001,0.5,0,prior
1098,c1ccc(CO)c(C(=O)c2ccccc2)c1,2,1,212.24800000000002,3,37.3,2.4099000000000004,0.07142857142857142,0,prior
1099,COc1ccc2ncccc2c1S(=O)(=O)N(C)C,4,0,266.322,3,59.5,1.4937,0.25,0,prior
1100,COc1ccc(N(C)CCCC(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)NC2=O)c(OC)c1,8,1,457.48700000000014,9,117.49,2.801800000000001,0.36363636363636365,0,prior
1101,O=C1OCc2ccc(OCC(=O)O)cc21,4,1,208.16899999999995,3,72.83,0.8204,0.2,0,prior
1102,CN(c1nc(Sc2ccccc2)c(N)cc1Cl)NC1(c2ccccc2)Cc2ccccc21,5,2,459.0180000000002,6,54.18000000000001,5.909100000000004,0.11538461538461539,1,prior
1103,COC(=O)CN1CCOCC1,4,0,159.185,2,38.769999999999996,-0.5084000000000002,0.8571428571428571,0,prior
1105,CC(C(=O)/C=C/C(=O)Nc1ccc(C(F)(F)F)cc1)S(=O)(=O)c1ccccc1,4,1,411.40100000000007,6,80.31,3.6316000000000015,0.15789473684210525,1,prior
1106,O=c1[nH]n(Cc2ccc(-c3c(F)cccc3)c3ccccc23)n2cc3ccccc3c12,3,1,407.4480000000001,3,42.2,5.589900000000003,0.038461538461538464,0,prior
1107,CCOC(=O)c1cnn(-c2ccccc2)c1Cc1cc(-c2ccoc2C)nc(N)c1Nc1cccc(-c2nc3ccccc3[nH]2)c1,9,3,609.6900000000003,9,136.88,7.472320000000006,0.1111111111111111,0,prior
1108,Cc1ccc([N+](=O)[O-])n1C,3,0,140.14200000000002,1,48.07,1.2417199999999997,0.3333333333333333,0,prior
1109,CNC(=O)CCN1C(=S)Cc2ccccc21,2,1,234.324,3,32.34,1.5126,0.3333333333333333,0,prior
1110,COc1cc2cc(C(=O)N3CCCCC3)c(O)cc2cc1,3,1,285.34299999999996,2,49.769999999999996,3.1801000000000013,0.35294117647058826,0,prior
1111,Cc1ccc2c(c1)O[C@@H]1CC[C@@]2(C)C(=O)c3ccccc31,2,0,278.351,0,26.3,4.3629200000000035,0.3157894736842105,2,prior
1114,CC1=CC/C(=N\O)[C@@](N)C(N(C)CCCN)C1,5,3,239.34299999999996,4,87.87,0.696590000000001,0.6666666666666666,1,prior
1115,CCc1cc([N+](=O)[O-])c(C(C)=O)c(O)c1N,5,2,224.21599999999998,3,106.46,1.6475999999999997,0.3,0,prior
1118,NC(=O)Cc1ccc2nc(N3CCCSC3)c(Cl)cc2n1,5,1,322.82099999999997,3,72.11000000000001,2.2118,0.35714285714285715,0,prior
1119,COc1cc(C)nc(N(C)C)n1,4,0,167.21200000000002,2,38.25,0.8596199999999999,0.5,0,prior
1120,CC(O)(CO)NC(=O)C1(Cc2ccc(Cl)cc2N)C[C@H]1O,5,5,314.76900000000006,5,115.81,0.03270000000000012,0.5,3,prior
1121,CCSc1cc[nH]c1,1,1,127.21199999999997,2,15.79,2.1266999999999996,0.3333333333333333,0,prior
1122,CCCCC(C)N(C)CCCCNC(=O)COCC(C)N(C)C(C)=O,4,1,357.53900000000004,14,61.88000000000001,2.276700000000001,0.8947368421052632,2,prior
1124,CCc1ccc(CNC(=O)CN2CCCC(C)C2)cc1C(=O)O,3,2,318.417,6,69.64,2.2953,0.5555555555555556,1,prior
1128,O=C(C1COC2(CCl)C1)N(C1CC1)CC2,2,0,229.70699999999994,2,29.54,1.3952000000000002,0.9090909090909091,2,prior
1130,CC1CCC(C)C1,0,0,98.189,0,0.0,2.442500000000001,1.0,2,prior
1132,Cc1nc2ccc(Cl)cc2o1,2,0,167.59499999999997,0,26.03,2.789620000000001,0.125,0,prior
1133,C[C@]1(C)O[C@H](C)[C@@H]2N[C@@H](CC#CCCc3ccc(F)cc3)[C@@H](Cc3cc(O)ccc3OC)OC[C@@H]21,5,2,481.60800000000023,6,59.95,4.647800000000005,0.5172413793103449,5,prior
1136,CCCNc1ccc(C)c(-c2ccccc2)n1,2,1,226.323,4,24.92,3.8789200000000017,0.26666666666666666,0,prior
1137,CCc1ccccc1-c1ccccc1C(=O)NCc1ccc(-c2ccc(O)c(O)c2)cc1,3,3,423.5120000000001,6,69.56,5.924200000000006,0.10714285714285714,0,prior
1138,O=S(=O)(c1ccco1)N1CCN(c2cccc(C)c2)C1,4,0,292.36,3,53.760000000000005,2.05642,0.2857142857142857,0,prior
1139,CC1C(=O)N(Cc2c(C#N)cc(NC(=O)CCCc3ccc(F)cc3)n2C#N)CC1,5,1,407.4490000000001,7,101.91999999999999,3.157860000000001,0.36363636363636365,1,prior
1140,CN1CCC2CCNCC2c1Cc1cccnc1,3,1,245.37000000000003,2,28.16,1.5538999999999992,0.6666666666666666,3,prior
1142,CCn1c(CCC(=O)NC2CC[C@@H](C(=O)O)c3ccccc32)cc2ccccc21,3,2,390.48300000000006,6,71.33,4.413300000000003,0.3333333333333333,2,prior
1145,O=C(CN1CCCC1)C1(C(=O)O)NC(c2ccccc2)C1,4,2,288.3470000000001,5,69.64,1.2093000000000003,0.5,2,prior
1146,Cc1ccc(S(=O)(=O)NC2CC3CCCC32)cc1,2,1,265.378,3,46.17,2.461920000000001,0.5714285714285714,3,prior
1147,Cc1nc(C)cc2c1[C@@H](C(=O)O)[C@@H]1COCC[C@@]12C(=O)O,4,2,291.30299999999994,2,96.72000000000001,1.2391400000000001,0.5333333333333333,3,prior
1149,CO[C@@H]1Cc2c(F)cccc2N(C)[C@@H]1CNN(C)c1cc(OC)c(OC)cc1,6,1,389.4710000000002,7,46.2,2.8598000000000017,0.42857142857142855,2,prior
1150,NCCC(N)=O,2,2,88.11,2,69.11,-1.1795,0.6666666666666666,0,prior
1151,CN(C)CC(=O)OC[C@H]1C[C@H]2CN[C@]2(C1C)O[C@@H]1[C@H](OCCl)C(=O)O[C@@H](O)CNCCC[C@H]1C#Cc1c[nH]c2ccccc12,10,4,631.1700000000003,8,134.38,2.0238000000000014,0.625,8,prior
1152,COc1ccc(C(=O)c2ccccc2N2CCCS2)cc1,4,0,299.395,4,29.54,3.784500000000003,0.23529411764705882,0,prior
1154,COC(C)C(C)(C)C(=O)[C@H]1CCN(C(=O)c2ccc(Cl)cc2)C1,3,0,337.8470000000001,5,46.61,3.4323000000000023,0.5555555555555556,2,prior
1155,Cc1ccc(S(=O)(=O)N=C(O)c2ccc(Cl)cc2)cc1,2,1,309.774,3,66.73,3.341920000000002,0.07142857142857142,0,prior
1156,O=C(OCc1ccc(F)cc1)N1CCOCC1,3,0,239.24599999999995,2,38.769999999999996,1.7944999999999998,0.4166666666666667,0,prior
1159,O=C(NCc1ccccn1)N1CCCN1c1ccccc1,3,1,282.3469999999999,3,48.470000000000006,2.4185000000000008,0.25,0,prior
1162,COc1c([N+](=O)[O-])n(CCCCCc2cccc(CN(C)C)c2)cc1,5,0,345.44300000000004,10,60.540000000000006,3.879500000000003,0.47368421052631576,0,prior
1163,CCOC(=O)S(=O)(=O)c1ccc2c(c1)Nc1ccccc1C2,5,1,317.3660000000001,2,72.47,3.2646000000000015,0.1875,0,prior
1164,O=C(CCCCC(=O)/C=C/c1ccc(Cl)cc1)c1ccc2c(c2)CC(=O)C1c1ccc2ccccc2c1,3,0,507.0290000000003,9,51.21,7.754400000000007,0.18181818181818182,1,prior
1165,Cc1cc2nc3ccc(Br)cc3c/c(OC(=O)c3csc(Cc4cccc(F)c4)c3)nc21,5,0,507.38400000000024,4,52.08,6.816120000000005,0.08,0,prior
1166,Cc1cc(S(=O)(=O)NCc2ccc(NC(=O)c3c(C)noc3C)n2-c2ccc(NC(=O)[C@H](C)C)cc2)c(C)[nH]1,7,4,552.6570000000003,9,151.12,4.352380000000003,0.2962962962962963,0,prior
1167,COC(=O)c1cccc(-n2nnnc2)n1,7,0,205.177,2,82.79,-0.15610000000000013,0.125,0,prior
1168,C#Cc1cc(-c2ccccc2O)cs1,2,1,200.26199999999997,1,20.23,3.1020000000000003,0.0,0,prior
1170,COc1cc(O)c(O)c(S(=O)(=O)Nc2cccc(C(=O)NCCc3ccc(C)cc3)n2)c1,7,4,457.5080000000002,8,137.84999999999997,2.583120000000001,0.18181818181818182,0,prior
1171,COc1ccc(-c2nnc(S)n2-c2nc3ccccc3c(=O)n2C(=O)OC)cc1,10,1,409.4270000000002,3,101.13000000000001,2.556,0.10526315789473684,0,prior
1172,CCCOc1ccc(C2CCOC[C@H]2CCN2C(=O)NC(=O)N(C(=O)c3ccc(F)cc3)CC2)cc1,5,1,497.5670000000002,8,88.18,4.412300000000004,0.4444444444444444,2,prior
1173,CN1C(=O)CC2(CC(=O)N(c3ccc(S4CCCCC4)nn3)CC2)CC1,4,1,376.5260000000003,2,66.4,2.386,0.6842105263157895,1,prior
1175,COc1ccc(-c2cc(C(C)c3ccc(F)cc3)sc2NCC(C)C)c(C)n1,4,1,398.54700000000014,7,34.15,6.485920000000005,0.34782608695652173,1,prior
1179,Cc1ccc(N2CC(c3ccoc3)CC2)cc1-c1ccc(F)cc1,2,0,321.39500000000004,3,16.380000000000003,5.3880200000000045,0.23809523809523808,1,prior
1180,Cc1c(C(=O)N2CCCC2)cccc1OCC(=O)NC1CCCCC1,3,1,344.45500000000015,5,58.64,3.058720000000002,0.6,0,prior
1181,O=C1Nc2ccccc2Sn1Cc1ccc(Cl)c(Cl)c1,2,1,325.22,2,32.34,5.048200000000001,0.07142857142857142,0,prior
1185,C[n+]1ccccc1N(C)CN1CCOC(Cl)=C1,3,0,254.74099999999996,3,19.59,1.2747,0.4166666666666667,0,prior
1186,O=C(NC1CCCCO1)c1ccc(Cl)cc1,2,1,239.70200000000003,2,38.33,2.596400000000001,0.4166666666666667,1,prior
1188,Cc1cc(OC)c(N2CCOCC2)c(C)c1C(=O)NO,5,2,280.3239999999999,3,71.03,1.2676399999999997,0.5,0,prior
1192,CC1(N2CCN(c3ccc(Cl)cc3)N(C(C)=O)CC2)c2cncn2C1,5,0,359.86100000000016,2,44.61,2.351000000000001,0.4444444444444444,1,prior
1194,O=C(O)c1ccc(F)cc1Cn1c(C(=O)N2CCOCC2)nc2c1cccc1c2cccc2ccc1c(=O)n2Cc1c[nH]cc1Cl,7,2,640.0710000000001,6,122.44999999999999,5.406000000000005,0.17647058823529413,0,prior
1196,Oc1cccc(C(=O)Nc2ccc(Cl)cc2Cl)c1,2,2,282.126,2,49.33,3.9513000000000016,0.0,0,prior
1197,CSC(Cc1ccccc1)N1CCN(C(=O)C(=O)NCC2CCCCC2)C1,4,1,389.5650000000003,6,52.650000000000006,2.7164,0.6190476190476191,1,prior
1198,COc1ccc(OCCNC(=O)c2ccnc3ncccc23)cc1,5,1,323.35200000000003,6,73.34,2.4472000000000005,0.16666666666666666,0,prior
1200,Cc1nc(COc2cccnc2)nn1-c1nnc(C)c2ccccc12,7,0,332.3670000000001,4,78.61,2.8013400000000006,0.16666666666666666,0,prior
1201,Clc1cc(C(F)(F)F)c(C(F)(F)F)cc1COc1cc(C)ccc1C,1,0,382.73100000000017,3,9.23,6.573440000000005,0.29411764705882354,0,prior
1202,CCN(/C=C/c1cccs1)c1cccc(Cl)c1,2,0,263.79299999999995,4,3.24,4.898700000000003,0.14285714285714285,0,prior
1203,CCOC(=O)C(CCC)C1CCc2c(cccc2C)C1,2,0,274.404,5,26.3,4.079320000000004,0.6111111111111112,2,prior
1204,CCOC(=O)C(C)N1CCNCC1C(=O)Nc1cccc(F)c1,5,2,323.368,5,70.67,0.9896000000000006,0.5,2,prior
1205,CN(C)C(=O)Nc1cccc([C@H]2CC[C@@H](O)C2)c1,2,2,248.32599999999996,2,52.57000000000001,2.408500000000001,0.5,2,prior
1207,CN1CCN(C2CCCC(Cc3ccccc3)C2=O)C(=O)N1,3,1,301.39000000000004,3,52.650000000000006,1.8388999999999998,0.5294117647058824,2,prior
1209,O=C(NC1CC(F)(F)C1c1ccccc1)N1CCOC(=O)N1,3,2,311.28800000000007,2,70.67,1.8442,0.42857142857142855,2,prior
1210,CC[C@@]1(c2c[nH]c3ccccc32)OC[C@H]1NC(=O)c1ccc(C#CCc2ccccc2)cc1Cl,2,2,468.98400000000015,5,54.12,5.849600000000005,0.20689655172413793,2,prior
1212,COc1ccccc1NC1=CCCO1,3,1,191.22999999999996,3,30.49,2.3688000000000002,0.2727272727272727,0,prior
1215,N=C(N)n1cc(-c2ccc(-c3sncc3CCC)c(OC)n2)cc1,6,2,341.44,5,89.81,3.3762700000000017,0.23529411764705882,0,prior
1221,Cc1ccc2nc(N(CCC(=O)Nc3ccc(Cl)cc3)C[C@H]3CCN(Cc4scnc4C)CC[C@@H]23)s1,7,1,542.1740000000003,6,60.830000000000005,6.1680200000000065,0.4444444444444444,2,prior
1222,CC1CCC2(CCc3cccc4c(C(C)(C)COC=CCC4)[C@H]32)[C@H]1C,1,0,338.5350000000001,0,9.23,6.591900000000007,0.6666666666666666,4,prior
1223,CC[C@@]1(C)CN(C(=O)Cc2ccccc2Cl)Nc2ccccc2C1=O,3,1,356.8530000000001,3,49.410000000000004,4.350800000000003,0.3,1,prior
1225,CNCCN(Cc1cc(C)ccc1Br)c1cccc(Cl)c1,2,1,367.7180000000001,6,15.27,4.6369200000000035,0.29411764705882354,0,prior
1227,S=C(S)N1CCC(c2ccccc2)C1,1,1,223.36600000000004,1,3.24,2.6906000000000008,0.36363636363636365,1,prior
1228,Cc1cc(C)c(NC(=O)N2C(=O)c3cc(OC(F)(F)F)ccc3OCCC2)cc1,4,1,408.37600000000015,2,67.87,4.658840000000004,0.3,0,prior
1229,O=C(c1cccc(C(=O)O)c1)Nc1ccccc1,2,2,241.24600000000004,3,66.4,2.637100000000001,0.0,0,prior
1230,NC(=O)C1CCN(c2ccccn2)C1,3,1,191.234,2,59.220000000000006,0.39319999999999955,0.4,1,prior
1231,Cc1ccc(NC(=O)c2cnc(C)c(C(=O)O)c2)cc1,3,2,270.288,3,79.29,2.6489400000000005,0.13333333333333333,0,prior
1232,CCc1ccccc1CNc1nc(C2CCCCC2)c(O)n1-c1ccco1,5,2,365.477,6,63.220000000000006,5.393100000000006,0.4090909090909091,0,prior
1234,CCC(=O)NP(=O)(NC(=O)C1CC1)c1ccco1,4,2,270.22499999999997,5,88.41000000000001,1.1503999999999996,0.45454545454545453,1,prior
1235,O=C(CN1CCN(c2ccccc2)CC1)c1ccc(C)cc1,3,0,294.398,4,23.550000000000004,2.9999200000000013,0.3157894736842105,0,prior
1236,Cc1ncccc1NCc1ccc(C(O)Cn2nc3ccccc3c2)cc1,5,2,358.44500000000005,6,62.970000000000006,4.085420000000003,0.18181818181818182,1,prior
1237,CNC(C)CS(=O)(=O)c1cc(NC(=O)c2ccc(CN3CCOCC3)nc2)cc(OC(C)C)c1C,8,2,504.6530000000004,10,109.86000000000001,2.643320000000001,0.52,1,prior
1238,C=C[C@H](N)CC(C)[C@@H](N)CCS(=O)(=O)O,4,3,236.33699999999996,7,106.41000000000001,0.13110000000000105,0.7777777777777778,3,prior
1240,CCOC(=O)COc1cccc(S(=O)(=O)N2CCCc3cccc([N+](=O)[O-])c3C2=O)c1,8,0,448.4530000000003,7,133.12,2.314,0.3,0,prior
1242,CCCCc1ccc2c(c1)C(=O)N(Cc1ccccc1)C[C@@H]1CCCC[C@H]12,1,0,361.5290000000002,5,20.310000000000002,5.959000000000006,0.48,2,prior
1243,COc1cccc(C=NC(=O)N(CCNC(C)=O)n2cc([O+](N)C)cc2)c1,5,2,374.42100000000005,7,104.65,1.5789999999999995,0.2777777777777778,0,prior
1246,Cn1cnnn1,4,0,84.08200000000001,0,43.6,-0.7899000000000003,0.5,0,prior
1248,O=C(O)CCN(C)C1Cc2ccc(F)cc2C1,2,1,237.27399999999997,4,40.54,1.6993999999999996,0.46153846153846156,1,prior
1249,CC(=O)NC(=O)CCCN(C)c1cc(Cl)c(Cl)cc1Cl,3,1,337.634,5,49.410000000000004,3.5259000000000027,0.38461538461538464,0,prior
1250,Cc1ccc([C@@H]2CC[C@@H](C[C@@H](CN3CCN(Cc4ccccc4)C3)[C@@H]2CC)C(C)=O)[nH]1,3,1,421.62900000000013,7,39.34,5.213520000000005,0.5925925925925926,4,prior
1252,CC[C@@H]1COCCCCNC1c1ccc(O)cc1,3,2,249.35400000000004,2,41.489999999999995,2.8595000000000006,0.6,2,prior
1253,C/C(=N\NC(=O)Cc1ccccc1)c1cccc(-c2cnc(-n3cncn3)nn2)c1,8,1,398.43000000000006,6,110.84,2.2021999999999995,0.09523809523809523,0,prior
1254,CN/C(=C/c1ccco1)c1ccc2c(c1)OCO2,4,1,243.26199999999997,3,43.63000000000001,2.7258000000000013,0.14285714285714285,0,prior
1256,COc1ccc(C(=O)Nc2ccc(Br)cc2F)cc1OC,3,1,354.17500000000007,4,47.56,3.857700000000002,0.13333333333333333,0,prior
1257,COc1ccc(NC(=O)N(CCc2ccc(Cl)c(OC(F)F)c2)c2ccccc2)cc1,3,1,446.88100000000003,8,50.8,6.231200000000005,0.17391304347826086,0,prior
1258,O=C(Nc1ccc(OC)cc1)N(C)CC(=O)NC1CCCCC1,3,2,319.4050000000002,5,70.67,2.607800000000001,0.5294117647058824,0,prior
1260,Cc1ccnc(N2CCOCC2)c1N=C1C(c2ccccn2)CC(=O)N1CC(=O)NC(C)C,7,1,450.54300000000023,6,100.02000000000001,2.1923199999999996,0.4583333333333333,1,prior
1262,CCC(=O)N(C(=O)[C@@H]1CCCCC1)[C@@H](O)CN(C(=O)Cn1ccc(-c2ccc(-c3ncno3)cc2)n1)C(=O)[C@H](C)[C@H]1CC[C@H](C2=C(c3cccs3)CC2=O)[C@@H](O)[C@@]1(O)C(=O)N,15,4,855.9709999999999,14,252.34999999999997,3.3469000000000015,0.46511627906976744,6,prior
1266,COc1cccc(NC(=O)NC(C(=O)NCCc2ncncn2)CC(S)Nc2ccccc2)c1,8,5,481.58200000000005,11,130.16,2.4873000000000003,0.2608695652173913,2,prior
1267,Clc1cccc(-c2ccccc2CCCCOc2cc(F)ccc2Cl)c1,1,0,389.297,7,9.23,7.2012000000000045,0.18181818181818182,0,prior
1268,Cn1c(-c2cccc3c(Cl)cccc23)nc(NC(=O)c2ccccc2-c2ccccc2)c1,3,1,437.9300000000001,4,46.92,6.813000000000005,0.037037037037037035,0,prior
1269,O=C(Nc1nc2ccccc2o1)c1ccccc1Cl,3,1,272.69100000000003,2,55.13,3.733500000000001,0.0,0,prior
1271,Oc1ccccc1S(=O)(=O)Nc1nn(-c2ccccn2)c(-c2ccc(CN3CCCCC3)cc2)c1C,7,2,503.62800000000044,7,100.35,4.735020000000004,0.25925925925925924,0,prior
1272,CCOc1nc(Cl)nc(NC2CCOC2)c1-c1ccc2oc(N3CCCCC3)cc2c1,7,1,442.9470000000003,6,72.65,5.1330000000000044,0.4782608695652174,1,prior
1273,CC(=O)Nc1ccc(N2C(=O)[C@@H]3[C@H]4CC[C@@H](Cc5ccccc5O4)CC[C@H]3C2)[nH]1,3,2,393.48700000000014,2,74.43,3.746000000000002,0.4782608695652174,4,prior
1278,COc1ccc(-c2nnc(-c3cccc(F)c3)cc2Br)cc1,3,0,359.198,3,35.010000000000005,4.720800000000002,0.058823529411764705,0,prior
1281,CCC1CCS1,1,0,102.202,1,0.0,1.9019000000000001,1.0,1,prior
1283,O=C(Nc1ccnc2ccccc12)c1nn(C)nc1-c1ccc(S(=O)(=O)O)cc1,7,2,409.42700000000013,4,127.07000000000001,2.5293,0.05263157894736842,0,prior
1284,O=C(Nc1ccccc1)Nc1ccccc1,1,2,212.25199999999998,2,41.13,3.3306000000000013,0.0,0,prior
1285,COc1ccc(CN(c2ccc(O)cc2)/C=C\c2cccc(F)c2)cc1OC,4,1,379.43100000000015,7,41.93000000000001,5.2260000000000035,0.13043478260869565,0,prior
1286,O=C(CN1CCC2(CC2)C1C1CC1)[C@@H](O)CC,3,1,237.343,5,40.540000000000006,1.5909000000000002,0.9285714285714286,2,prior
1288,O=C(O)c1cccc2ncc(NC2=O)c(Cl)c1,3,2,250.641,1,83.04999999999998,1.8368999999999998,0.0,0,prior
1289,CCOc1cc(/C=C/c2cc(C(=O)O)c(CCC)cc2O)nn(C)c1=O,6,2,358.39400000000006,7,101.65,2.7057,0.3157894736842105,0,prior
1291,COCCC=CCC[C@H](O)[C@@H]1NCC[C@@H]1[C@H]1CN(C2CCCCc3ccccc32)CCC[C@@H]1C(=O)O,5,3,498.7080000000004,10,82.03,4.578800000000004,0.7,6,prior
1292,Cc1cc(-c2ccc(Cl)cc2)c(=O)c2nc(-c3ccc(O)c(Cl)c3)cc21,3,1,382.24600000000004,2,49.66,5.477300000000004,0.047619047619047616,0,prior
1293,Cc1cc(C(=O)N2CCN(C(=O)c3ccc(Br)cc3)CC2)cc(OC)c1OC,4,0,447.32900000000024,4,59.08000000000001,3.3729200000000024,0.3333333333333333,0,prior
1294,Cc1cccc(Nc2cc(F)c(-c3cccc(C)c3)nc2C2CCCC2)c1,2,1,360.47600000000017,4,24.92,6.905740000000005,0.2916666666666667,0,prior
1296,Cc1ccc(NC(=O)c2c[nH]c3cc(N(C)C)c(OC)cc3c2=O)cc1,4,2,351.4060000000001,4,74.43,3.163420000000002,0.2,0,prior
1299,CC[C@H](C)NN1CCC(C(=N)N)C(=O)O1,5,3,214.269,4,91.44000000000001,0.00557000000000113,0.7777777777777778,2,prior
1301,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)Nc1ccc2[nH]n(S(=O)(=O)c3ccccc3)c2c1,7,3,529.6,6,142.6,2.8713000000000006,0.17391304347826086,0,prior
1302,COc1ccc([C@H]2OC[C@H](c3ccc(Br)cc3)C2)nc1,3,0,334.213,3,31.35,4.097900000000003,0.3125,2,prior
1303,COc1cc2c(cc1OC)c1c(OCOc3ccccc3CSc3ccc(SC4CCC4)cc3)ccc2c1,6,0,542.7220000000002,11,36.92,8.703400000000002,0.25,0,prior
1304,COc1ccc(C(=O)Nc2ccc(F)cc2F)cc1,2,1,263.243,3,38.33,3.2257000000000016,0.07142857142857142,0,prior
