,SMILES,HBA,HBD,MW,rotatable,TPSA,cLogP,fsp3,stereo,set
402,O=C(O)CC(Oc1cccc(C(CC(=O)O)C(=O)O)c1)c1ccccc1Cl,4,3,392.79100000000005,9,121.13000000000001,3.577700000000002,0.21052631578947367,2,prior
403,COc1ccc2nc(C(C)c3cccc([N+](=O)[O-])c3)sc2c1,5,0,314.36600000000004,4,65.26,4.364900000000003,0.1875,1,prior
404,Nc1ccc(Nc2ccccc2[N+](=O)[O-])cc1,4,2,229.239,3,81.19,2.920600000000001,0.0,0,prior
405,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO.Cl,4,2,395.02400000000006,19,66.76,5.566100000000008,0.9523809523809523,1,prior
406,O=C1COC(CO)N1Cc1cccc(C(F)(F)F)c1,3,1,275.226,3,49.77,1.3825999999999994,0.4166666666666667,1,prior
407,N=C(N)Nc1cc(C(=O)NCc2cccs2)sn1,5,4,281.366,4,103.89,1.4399699999999995,0.1,0,prior
408,COc1ccc([N+](=O)[O-])cc1NC(=O)Cn1nnc2ccccc21,7,1,327.30000000000007,5,112.18,1.9867999999999997,0.13333333333333333,0,prior
409,COc1ccc(-n2ncc([N+](=O)[O-])n2)cc1,6,0,220.18800000000002,3,83.08,1.1841,0.1111111111111111,0,prior
410,CCNC1CCCCC1C,1,1,141.258,2,12.03,2.1746,1.0,2,prior
411,CC(=O)NCCCCNC(=O)C1CCN(Cc2ccc(-c3ccccc3C(=O)O)n2C)CC1,5,3,454.57100000000025,10,103.67000000000002,2.6348000000000003,0.48,0,prior
412,CC(=O)c1ccc2c(c1)N(Cc1ccccc1)C(=O)c1ccccc1C2=O,4,0,355.3930000000001,3,56.14,3.7658000000000023,0.08695652173913043,0,prior
413,C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)C1,0,0,192.34599999999995,0,0.0,4.5591000000000035,0.8571428571428571,2,prior
414,C/C=C/CCCCCCCCSCc1c(OC)cc(C(C)=O)cc1OC,4,0,378.57800000000015,14,35.53,6.446400000000008,0.5909090909090909,0,prior
415,O=C(NO)c1ccccc1OCc1ccc(OC(F)(F)F)cc1,4,2,327.2579999999999,5,67.79,3.2832000000000017,0.13333333333333333,0,prior
416,COC(=O)C1CCCN(C(=O)c2sc3ncnc(N4CCCC4)c3c2C)C1,7,0,388.49300000000034,3,75.63,2.625120000000001,0.5789473684210527,1,prior
417,Nc1nc(N)nc(NC(c2sc(-c3ccccc3)nc2-c2ccc(F)cc2)c2ccncc2)n1,9,3,470.53700000000015,6,128.51999999999998,4.562100000000002,0.041666666666666664,1,prior
419,c1nc(-c2cccs2)sc1CCc1nc2ccccc2n1Cc1ccc(F)cc1,5,0,419.55000000000007,6,30.71,6.193900000000005,0.13043478260869565,0,prior
420,CCN(CC)CCCCCc1ccc(S(=O)(=O)CCCN)cc1,4,1,340.5330000000002,12,63.400000000000006,2.8637000000000006,0.6666666666666666,0,prior
422,Cl.Cl.O=C(O)c1ccccc1C(=O)N1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1,4,2,495.81200000000024,5,103.78,3.464900000000002,0.2631578947368421,0,prior
423,COc1ccc(C(=O)OC2C(C)=C3N=C(c4ccccc4)N(c4ccccc4)C(=O)/C3=Nc3ccc(OC)cc32)cc1,8,0,557.6060000000002,6,92.01,4.950300000000004,0.11764705882352941,1,prior
424,COC(=O)CC12CC3CC(C)(CC(C3)C1)C2,2,0,222.32799999999995,2,26.3,3.1560000000000015,0.9285714285714286,2,prior
425,Cc1nc(CC(=O)NCCCOc2ccc(-c3ccccc3Cl)c(C)c2Cl)c(C)o1,4,1,447.3620000000002,8,64.36,5.701460000000005,0.30434782608695654,0,prior
426,c1cc2nc(C3CCCCC3)c(-c3ccncc3)n2cc1Cl,3,0,311.81600000000003,2,30.19,5.097400000000003,0.3333333333333333,0,prior
427,CN(C)C(=O)C1CCC(=O)N(Cc2ccc3c(c2)OCO3)C1,4,0,304.3460000000001,3,59.08000000000001,1.2420999999999993,0.5,1,prior
428,CCCCCn1c(N)nc2c(NCc3cccc(F)c3)ncnc21,6,2,328.3950000000001,7,81.65,3.3499000000000008,0.35294117647058826,0,prior
429,O=C(N[C@H]1CCOc2ccccc21)c1cncc(-c2ccccn2)c1,4,1,331.37500000000006,3,64.11,3.3972000000000016,0.15,1,prior
430,CC(C)[C@H](NC(=O)C1SCC(=O)NC1=O)C(=O)C[N+](C)(C)C,5,2,330.43000000000006,6,92.34,-0.8392999999999984,0.7142857142857143,2,prior
431,COc1cccc(C2=CC3(CCCCC3)NC(=O)C2)c1,2,1,271.35999999999996,2,38.33,3.301400000000001,0.47058823529411764,0,prior
432,C[C@@H]1CN(C2CCc3c(cccc3Cl)C2)C(=O)C(C)(C)N1,2,1,306.83700000000005,1,32.34,2.7962000000000007,0.5882352941176471,2,prior
433,Cn1c(NCCc2ccc(OCC(CO)c3ccc(Cl)cc3Cl)cc2)c(C(=O)NCCC(=O)O)c(=O)[nH]c1=O,8,5,579.4370000000002,13,162.75,2.3944,0.3076923076923077,1,prior
434,CC(CCC1=CC2=C(OC[C@@H]3Cc4[nH]c5ccccc5c4C2)C(=O)c2ccccc2[C@@H]13)c1ccc(OCCn2cc(COc3ccc4c(CO)ncnc4n3)cc2OCCOC(C)C)cc1,11,2,886.0619999999998,17,142.84,9.751199999999999,0.3333333333333333,3,prior
435,CC(C)C[C@H](NC(=O)Cc1cnc(NC2CCCCC2)nc1)S(C)(=O)=O,6,2,382.53000000000014,8,101.04999999999998,2.2967000000000004,0.7222222222222222,1,prior
436,O=C(O)CCc1nc2c(cc1F)[nH]c1ncn(CCCN3CCCC3)c12,5,2,359.4050000000003,7,87.03999999999998,2.554800000000001,0.5,0,prior
437,COc1cc(/C=C/C(=O)NCCCCCCn2c(CCO)nc3c(c(-c4cccc(Cl)c4)c(C)n3C)c2=O)c(OC)cc1OCCC#CCSc1nc(O)c2c(=O)c3cccnc3[nH]c2n1,15,4,933.4879999999996,19,208.60000000000002,6.755720000000007,0.3125,0,prior
438,CCOC(c1cccc2ccccc12)c1cc(OC)cc(OC)c1,3,0,322.40400000000005,6,27.69,4.982900000000005,0.23809523809523808,1,prior
439,C[N+](C)(C)CC(O)CNCCOc1cccc([N+](=O)[O-])c1,5,2,298.363,9,84.63,0.6303000000000005,0.5714285714285714,1,prior
441,CSc1nc[nH]n1,3,1,115.161,1,41.57,0.5266,0.3333333333333333,0,prior
442,CNCCc1ccc(N)cc1,2,2,150.225,3,38.05,1.0307,0.3333333333333333,0,prior
443,N=C(NCCCCCC(=O)NN1CCCCC1)C(=O)OC[C@H]1CSc2ccc(F)cc21,6,3,450.58000000000015,9,94.52,3.2025700000000015,0.5909090909090909,1,prior
444,COC(=O)[C@H](CC(C)C)N1[C@@H]2CCc3c(cnn3-c3ccc(C(C)(C)C)cc3)[C@@H]2C1,5,0,409.5740000000002,5,47.36,4.471500000000004,0.6,3,prior
445,C[C@](Cc1coc2cccnc12)(O[C@H]1C[C@H](N)CC[C@@H]1N)c1cccc(F)c1,5,2,383.4670000000001,5,87.3,3.648500000000001,0.4090909090909091,4,prior
446,NC1CC(c2ccc(OCc3ccc(Cl)c(F)c3)cc2)c2cc(I)ccc2O1,3,1,509.7460000000001,4,44.480000000000004,5.861900000000003,0.18181818181818182,2,prior
447,O=C1c2ccccc2CCN1c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1,5,1,348.33600000000007,3,117.82000000000002,2.0444,0.13333333333333333,0,prior
448,CC(C)[C@H]1NC(=O)[C@@H](CN(C)Cc2ccncc2)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,6,4,427.5090000000001,7,132.11,-0.3967999999999962,0.47619047619047616,3,prior
449,Cl.Cl.Cl.O=C(Nc1ccc(I)cc1)N1CC(=O)N(c2ccc(Cl)cc2)CC1c1ccc2c(c1)OCO2,4,1,685.173,3,71.11000000000001,6.560700000000007,0.16666666666666666,1,prior
450,Cc1nc(C(=O)O)ccc1NC(=O)Cc1ccc(Br)cc1,3,2,349.18399999999997,4,79.28999999999999,3.0319200000000013,0.13333333333333333,0,prior
451,Cc1nc(N(C)c2ccc(Cl)c3ccccc23)no1,4,0,273.723,2,42.160000000000004,3.9525200000000025,0.14285714285714285,0,prior
452,CCOc1ccc(Cc2n[nH]c3ccc(Nc4nccc5c(N)ncnc45)cc23)cc1OCC,8,3,455.5220000000003,8,123.86,4.615100000000003,0.2,0,prior
453,CCS(=O)(=O)N1CCc2c(sc(NC(=O)c3ccc(OC)cc3)c2C(=O)OCC(Cl)(Cl)Cl)C1,7,1,555.8890000000001,7,102.01,4.243800000000004,0.4,0,prior
455,CC1=C(c2ccc(F)cc2F)C(=O)c2[nH]nc(-c3ccccc3)c2C1,2,1,336.34100000000007,2,45.75,4.567400000000004,0.1,0,prior
456,COc1ccc(CNC(=O)c2sc3cc(-c4ccc(Cl)cc4)ncc3c2Br)cc1,4,1,487.8060000000001,5,51.22,6.317800000000004,0.09090909090909091,0,prior
458,CC(C)C(COC(=O)c1ccccc1C(F)(F)F)c1nnc2ccccc2c1Oc1ccccc1,5,0,480.4860000000002,7,61.31,7.037500000000005,0.2222222222222222,1,prior
459,O=C(NCCN1C[C@H]2CC[C@@H]1CN(C1CCCCC1)C2)c1cc(-c2ccc3c(c2)OCO3)ccc1N1CCOCC1,7,1,560.7390000000001,7,66.51,4.377600000000004,0.6060606060606061,2,prior
460,Cc1c(C)c2c(c(C)c1OCc1ccco1)C1C3C=CC(C3)C1C(Nc1ccc(CC(=O)O)cc1)CC2,4,2,497.6350000000003,7,71.7,6.743560000000007,0.40625,5,prior
461,CCOC(=O)C1CCCCN1S(=O)(=O)c1ccc(SC)c(C)n1,6,0,358.48500000000007,5,76.57,2.2182199999999996,0.6,1,prior
462,Cc1ccc(CC(=O)N2CCN(c3ccccn3)CC2)cc1,3,0,295.386,3,36.440000000000005,2.28132,0.3333333333333333,0,prior
463,O=S(=O)(Nc1ccc2onc(-c3cccnc3)c2c1)c1ccccc1F,5,1,369.37700000000007,4,85.09,3.8297000000000017,0.0,0,prior
464,COc1ccc(-c2csc(NC(=O)COc3ccc4c(c3)OCO4)n2)c(OC)c1OC,9,1,444.46500000000026,8,97.37000000000002,3.5821000000000023,0.23809523809523808,0,prior
465,O=C(Nc1cc(Cl)c(O)cc1O)c1cc2ccccc2o1,4,3,303.7010000000001,2,82.7,3.7497000000000007,0.0,0,prior
466,CCn1c(Sc2nc(C(F)(F)F)nc3nc4ccccc4n23)nc2c1c(=O)n(C)c(=O)n2C,11,0,476.4440000000002,3,104.9,2.2145,0.2631578947368421,0,prior
467,CC(=O)NC(NC(=O)OCc1ccccc1)c1ccccc1,3,2,298.342,5,67.43,2.747700000000001,0.17647058823529413,1,prior
468,CC1(C)C=C(C(=O)OC(C)(C)COc2ccccc2)C2=C(C1)c1ccc(O)cc1CC2,4,1,418.53300000000024,5,55.760000000000005,5.849100000000006,0.37037037037037035,0,prior
469,CCc1ccc(/C=C/C(O)=C/C(=O)c2ccccc2)cc1,2,1,278.351,5,37.3,4.587000000000003,0.10526315789473684,0,prior
470,NS(=O)(=O)c1ccc(/C=C/C(=O)O)cc1,3,2,227.24099999999999,3,97.46000000000001,0.4317999999999999,0.0,0,prior
471,Cc1cc(Nc2ncnc3c2nc(NCCc2ccc(Cl)c(Cl)c2)n3-c2ccccc2)nc(N2CCCC2)n1,9,2,560.493,8,96.67999999999999,6.2191200000000055,0.25,0,prior
472,O=c1[nH]c(=O)[nH]c(SCCCn2cnnn2)n1,8,2,255.26299999999998,5,122.21000000000001,-1.372900000000001,0.42857142857142855,0,prior
473,O=C(O)CCSc1nc(N(CCCl)CCCl)nc2sccc12,6,1,380.32200000000006,9,66.32,3.5421000000000022,0.46153846153846156,0,prior
474,Cc1ccc(NC(=O)C2CCCN(c3nc(-c4cccnc4)cs3)C2)cc1,5,1,378.50100000000003,4,58.120000000000005,4.3686200000000035,0.2857142857142857,1,prior
475,CC(C)c1cccc(NC(=O)c2ccc3ncc(-c4ccccc4)nc3c2)c1C,3,1,381.47900000000004,4,54.88,5.980920000000005,0.16,0,prior
476,Cc1cc(C)c(Oc2cccc3c2CCC3C=O)nc1,3,0,267.328,3,39.19,3.7194400000000023,0.29411764705882354,1,prior
477,O=C(NCCCl)c1ccc(-c2ccc(Cl)cc2)o1,2,1,284.14200000000005,4,42.24,3.5686000000000018,0.15384615384615385,0,prior
478,CNC(=O)c1cnc2oc3c(C)cccc3c2c1,3,1,240.262,1,55.13,2.649020000000001,0.14285714285714285,0,prior
479,CCCCCCCCCCCCCC(NCc1ccnc2ccccc12)c1ccccc1,2,1,430.68000000000006,16,24.92,8.766800000000003,0.5,1,prior
480,COc1ccc(CCc2c[nH]c3ccccc23)cc1.Cl,1,1,287.79,4,25.02,4.383500000000003,0.17647058823529413,0,prior
481,Cl.c1ccc(NCCn2cc(-c3ccccc3)nn2)cc1,4,1,300.79300000000006,5,42.74,3.479000000000002,0.125,0,prior
482,Cc1ccc(C(=O)Nc2ccc3c(c2)[C@@]2(C)CCN(Cc4ccc5c(c4)OCO5)[C@@H](c4ccc(Br)cc4)[C@@H]2CC3)cc1,4,1,623.5910000000001,5,50.80000000000001,8.205820000000005,0.3055555555555556,3,prior
484,Fc1ccc(C2=Nc3nnnn3CC2)cc1Cl,5,0,251.652,1,55.96,1.9900999999999998,0.2,0,prior
485,CCOc1ccc(C(C)NC(=O)Nc2ccccn2)cc1,3,2,285.347,5,63.25,3.3630000000000013,0.25,1,prior
486,Cc1ccc(NC(=O)CC(=O)NCc2cc(C(=O)O)no2)cc1,5,3,317.30100000000004,6,121.53000000000002,1.3262199999999997,0.2,0,prior
487,CCc1cc(C)nc(C2c3nc(N)nc(N)c3CC2c2ccc(CN3CCOCC3)cc2)n1,8,2,445.57100000000025,5,116.07,2.6058200000000005,0.44,2,prior
489,CCOC(=O)Nc1ccc2c(c1)Cc1ccc(C)cc1-2,2,1,267.328,2,38.33,4.134620000000003,0.23529411764705882,0,prior
490,CN1CCN(Cc2ccc(NC(=O)c3cc(-c4ccc(F)cc4)nn3C)cc2)CC1,5,1,407.4930000000001,5,53.4,3.225900000000002,0.30434782608695654,0,prior
491,CCC(C)C(NC(=O)C1CCCNC1)C(=O)OCCS(=O)(=O)c1ccc(F)cc1,6,2,428.52600000000007,9,101.57,1.6731,0.6,3,prior
492,CCNc1c2c(nc3nncn13)CCCC2,5,1,217.27599999999995,2,55.11,1.4348999999999998,0.5454545454545454,0,prior
493,OC1CCCC1C(O)c1ccccc1,2,2,192.258,2,40.46,1.881,0.5,3,prior
494,Cc1cc(=O)oc2cc(OS(=O)(=O)c3ccc(Br)cc3)ccc12,5,0,395.23,3,73.58,3.6316200000000016,0.0625,0,prior
495,COc1ccc(CN2CCN(CC(=O)Nc3ccc(OC)cc3)CC2)cc1,5,1,369.46500000000015,7,54.040000000000006,2.4601000000000006,0.38095238095238093,0,prior
497,CCn1c(CNc2ccc(C)cc2)nnc1SCC(=O)Nc1ccc(C)cc1C,6,2,409.5590000000002,8,71.84,4.5661600000000035,0.3181818181818182,0,prior
498,CCN(CC)C(=O)c1cc(COc2ccc(C(=O)N3CCOc4ccccc43)cc2)cn1C1CCCCC1,5,0,515.6540000000003,8,64.00999999999999,6.093500000000007,0.41935483870967744,0,prior
499,CC(=O)Nc1ncccc1C(=O)N(C)CCCN1CCCC1,4,1,304.3940000000001,6,65.54,1.5978999999999999,0.5625,0,prior
500,Cc1cc(C)c(NC(=O)CCN(c2cccc([N+](=O)[O-])c2)C(C(=O)Nc2ccccc2)c2ccco2)c(C)c1,6,2,526.5930000000002,10,117.72000000000001,6.3282600000000055,0.2,1,prior
501,CC(=O)N(Sc1ccccc1)c1nnc(NC(=O)c2ccc(-n3nccc3[N+](=O)[O-])o2)s1,11,1,471.4800000000002,7,149.29000000000002,3.5375000000000014,0.05555555555555555,0,prior
502,NC(=O)CN1C(=O)CCC1=O,3,1,156.14099999999996,2,80.47,-1.3793000000000006,0.5,0,prior
503,CCCCCC1COC2(CCCCC2)CC(=O)O1,3,0,254.3699999999999,4,35.53,3.601700000000003,0.9333333333333333,1,prior
504,COCCOc1cc2c(OCC(O)COc3cccc4cc[nH]c(=O)c34)nccc2cc1Cl,7,2,470.9090000000001,10,102.89999999999999,3.5736000000000026,0.25,1,prior
505,CN(Cc1ccccc1)C12CC3CC(CC(C3)C1)C2,1,0,255.4049999999999,3,3.24,4.087200000000004,0.6666666666666666,0,prior
506,COc1cc(-c2cc3nc(-c4ccccc4C)n(-c4ccc(C)cc4)c3nc2-c2ccccc2)ccc1Cl,4,0,516.0440000000002,5,39.94,8.700340000000002,0.09090909090909091,0,prior
507,Cc1ccc2nccc(C=Nc3ccnc(N4CCCN(c5ncccc5C(=O)NC5CCCCC5)CC4)c3)c2c1,7,1,547.7070000000004,6,86.61000000000001,5.863020000000006,0.36363636363636365,0,prior
508,CCCCN(CCCC)c1ccc(C(=O)N[C@H](Cc2ccc(Cl)cc2)C(=O)O)c2ccccc12,3,2,481.0360000000002,12,69.64,6.325500000000006,0.35714285714285715,1,prior
509,C[C@H]([C@H]1CN(Cc2cccc(Cl)c2)[C@@H](c2ccc(O)cc2)C1)[C@H](CN(C)C)C(N)=O,4,2,429.99200000000025,8,69.80000000000001,3.908000000000002,0.4583333333333333,4,prior
510,O=C(CCc1ccc(OCc2ccccn2)cc1)n1cccn1,5,0,307.353,6,57.01,3.1301000000000014,0.16666666666666666,0,prior
511,COc1cc(C)cc(OC)c1C(=O)N[C@@H](C[C@H](N)C(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O,7,5,453.4920000000002,12,177.28,0.5281200000000024,0.5238095238095238,3,prior
512,CCc1c(-c2c(C)csc2C)n(CCB(O)OC)c2ccc(OC)cc12,5,1,371.3110000000001,7,43.620000000000005,4.684540000000005,0.4,0,prior
513,C[C@H](N)c1cccc(OCc2ccc(NC(=O)[C@H]3CNC(=O)C3)cc2Cl)c1,4,3,387.8670000000001,6,93.44999999999999,3.013300000000001,0.3,2,prior
514,O=C(CCCc1ccccc1)Nc1cc(CN(CCCC(=O)[O-])c2ccc(I)cc2)ccc1[N+](=O)[O-].[Na+].[Na+],6,1,646.4130000000001,13,115.61000000000001,-1.2944999999999953,0.25925925925925924,0,prior
515,CCCN(CCC)[C@H]1CC[C@@H](C2(COC(=O)C(CCC)Nc3nc4ccccc4[nH]3)CC2)CC1=O,6,2,482.66900000000027,13,87.32,5.326700000000005,0.6785714285714286,3,prior
516,O=C(NCCSc1ccccc1)N1CCc2ccccc2C1,2,1,312.4380000000001,4,32.34,3.5466000000000024,0.2777777777777778,0,prior
517,CC(N/C=N\NC(=O)c1ccco1)c1cccc(I)c1,3,2,383.189,5,66.63,2.908100000000001,0.14285714285714285,1,prior
518,O=C(O)CCOCCc1ccccc1,2,1,194.23000000000005,6,46.53,1.7204,0.36363636363636365,0,prior
519,Br.CC(C)NCC1C(c2cccc([N+](=O)[O-])c2)CCC1OC(=O)c1ccc(Cl)cc1,5,1,497.81700000000023,7,81.47,5.543300000000005,0.4090909090909091,3,prior
520,N[C@](Cc1c[nH]c2ccccc12)(NC(=O)OCc1ccccc1)C(=O)CCO,5,4,381.43200000000013,8,117.44000000000001,2.243300000000001,0.23809523809523808,1,prior
521,C#CCCCCCCCCCCCCCNC(=O)COC(=O)c1cc(S(=O)(=O)C2CCCC2)ccc1N(Cc1ccccc1)C(=O)OCC,7,1,694.9350000000002,22,119.08,8.153400000000008,0.5641025641025641,0,prior
523,CSCCCCCCCC(=O)NC1CCN(C(=N)Nc2ccccc2C)CC1,3,3,404.62400000000014,10,68.22,4.625890000000003,0.6363636363636364,0,prior
524,CC(C)(C)c1ccc(O)c(C(=O)N(CCC2CCCC2)c2ccc(-c3ccsc3)c(F)c2)c1,3,1,465.6340000000001,6,40.54,7.784400000000008,0.39285714285714285,0,prior
525,O=c1c2occc2ncn1-c1nc(C2CCCCC2)c(-c2ccc(-c3ccccc3)cc2)s1,6,0,453.56700000000006,4,60.92,6.816900000000006,0.2222222222222222,0,prior
526,CCSc1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c2n1,9,3,312.35100000000006,4,113.52000000000001,0.2845999999999999,0.5833333333333334,3,prior
527,N#Cc1ccccc1C(=O)Nc1ccc(SC(F)(F)F)cc1[N+](=O)[O-],5,1,367.30800000000005,4,96.03,4.330680000000002,0.06666666666666667,0,prior
528,COc1cccc2c(C(=O)c3ccncc3)nn(-c3ccc(Cl)cc3)c12,5,0,363.80400000000003,4,57.01,4.313500000000003,0.05,0,prior
529,CS(=O)(=O)c1ccc(-c2cccc(-c3cc(NC(=O)C4CC4)nc4cc(Cl)ccc34)c2)cc1Cl,4,1,511.4300000000003,5,76.13,6.627600000000005,0.15384615384615385,0,prior
531,CC(C)c1cc2cc(C(=O)O)ccc2n1CCNc1ccc(Nc2ncnc3c(Cl)cnc(N)c23)cc1,8,4,516.0050000000002,8,130.98,5.892400000000004,0.18518518518518517,0,prior
532,Cc1cc2cc(-c3cn(CC(=N)NCCN)nn3)oc2c2ccccc12,6,3,348.4100000000001,5,105.75,2.678490000000001,0.21052631578947367,0,prior
533,CCNC(=O)c1cc(C#N)nc(Nc2ccc(N(C)C)nc2)n1,7,2,311.349,5,106.83,1.3025800000000003,0.26666666666666666,0,prior
534,CCOc1cc(CC)ccc1NC(=O)N(C)c1nc(C2CC2)cc(C(F)(F)F)n1,4,1,408.42400000000015,6,67.35,5.002200000000005,0.45,0,prior
535,CN(C)CCOc1ccc(C(F)(F)F)cc1C#CC(C)(C)Cl,2,0,333.78100000000006,4,12.47,4.014700000000003,0.5,0,prior
536,COc1ccc([N+](=O)[O-])cc1Nc1nccc(-c2cc([N+](=O)[O-])cnc2N)n1,10,2,383.3240000000001,6,172.23000000000002,2.6894,0.0625,0,prior
537,COC(=O)c1c(Oc2cncc(CC(=O)NCCn3ccnc3)c2)c(=O)n(-c2ccccc2)n1C,10,1,476.4930000000001,9,122.27000000000004,1.7052999999999991,0.20833333333333334,0,prior
538,Cc1ccc(OCC(=O)Nc2cccc(/C=C3\SC(=O)NC3=O)c2)cc1,5,2,368.4140000000001,5,84.5,3.3364200000000013,0.10526315789473684,0,prior
539,COc1cc(NC(=O)C2COc3ccccc3O2)ccc1NC(=O)c1cccs1,6,2,410.4510000000001,5,85.89000000000001,3.7875000000000023,0.14285714285714285,1,prior
540,Cc1cc(Cl)c2c(c1)C(=O)N([C@H](C)P(=O)(O)O)CC2=O,3,2,317.6650000000001,2,94.91,1.8106200000000006,0.3333333333333333,1,prior
541,CCC(=O)C(C(S)=S)c1cccc(C(=O)OC)c1,4,1,282.38599999999997,5,43.370000000000005,2.793100000000001,0.3076923076923077,1,prior
542,N[C@H]1CCCN(Cc2cccc(CNNC(=O)N3CCOc4ccc(C(=O)O)cc43)c2)C1,6,4,439.5160000000003,6,120.16000000000001,1.9210999999999994,0.391304347826087,1,prior
543,Nc1ccc(N2C(=O)CC[C@H]3C[C@@H](C(=O)N4CCOCC4)CC3NS2(=O)=O)cc1,6,2,422.5070000000002,2,122.03999999999999,0.4836000000000003,0.5789473684210527,3,prior
545,CN1CC(c2c3ccccc3nc3ccccc23)CC1=O,2,0,276.339,1,33.2,3.333700000000002,0.2222222222222222,1,prior
546,CC(C)CCOC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCCN.O=C(O)C(F)(F)F,6,7,486.5360000000003,14,192.65,1.2690700000000055,0.7894736842105263,1,prior
547,CCN1CCCCC1CCCNc1cc(N2CCN(c3cccc(Cl)c3)CC2)nc2ccccc12,5,1,492.11100000000016,8,34.64,6.281300000000007,0.4827586206896552,1,prior
548,N#CC(I)=NNc1nc(NCC2=NOC(c3ccccc3)C2)nc(-c2ccccc2)n1,9,2,524.3260000000002,7,120.47,4.152080000000002,0.14285714285714285,1,prior
549,C#CCC1CN(Cc2ccccc2)C(c2ccoc2)=N1,3,0,264.32800000000003,4,28.740000000000002,2.9339000000000013,0.23529411764705882,1,prior
550,O=C1C(Cl)=C(Nc2ccccn2)CC(OCC(O)CO)=C1CCCCc1ccccc1,6,3,442.94300000000027,11,91.68,3.9536000000000024,0.3333333333333333,1,prior
551,CN1CCC(CN2CCC[C@H]3CN(C(=O)C(F)(F)F)CC3C2)CC1,3,0,347.4250000000001,2,26.79,2.0608999999999997,0.9411764705882353,2,prior
552,COc1ccc(Cl)c2ccc(-c3ccc(F)c(CNc4ccccc4)n3)cc12,3,1,392.8610000000001,5,34.15,6.315000000000004,0.08695652173913043,0,prior
553,CN(C[C@H](CCCc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1)S(=O)(=O)c1ccccc1,6,4,516.6640000000003,13,127.84,1.0439000000000025,0.46153846153846156,3,prior
554,C[C@@H](NC1=C[C@@H](C)O[C@H](C)[C@]12CCCO2)[C@]1(C)CC[C@](C)(O)[C@H](C(=O)O)O1,6,3,383.48500000000007,4,97.25,1.9781,0.85,7,prior
555,CC(C)(C)OC(=O)N[C@H](Cc1c[nH]cn1)C(=O)N[C@@H]1CCCCC[C@]1(CO)c1ccccc1.O=CO,6,5,502.61200000000036,7,153.64,2.9255000000000004,0.5384615384615384,3,prior
556,Cc1ccccc1NC(=O)CN1CCC(N2C(=O)CCCC2=O)CC1,4,1,343.4270000000002,4,69.72,1.93702,0.5263157894736842,0,prior
558,COc1cc(CCc2nc(-c3ccccc3)c(-c3ccccc3)n2-c2ccccc2)cc(F)c1O,4,1,464.54000000000013,7,47.28,6.844800000000006,0.1,0,prior
559,CCC(=O)N1C=C[C@@H]2C[C@@H](c3cc(Cl)cc(OC[C@H](CCC)NC(=N)N)c3)C1N2,4,4,419.95700000000016,8,103.47,2.9080699999999995,0.5238095238095238,4,prior
560,C[C@@H](O)[C@@H]1C(=O)N(Cc2cccc3sc([N+](=O)[O-])cc23)[C@@H](C)[C@H]1c1sc(OC(C)C)cc1Cl,7,1,509.0490000000003,7,92.91,5.823100000000005,0.43478260869565216,4,prior
561,CC(=O)O[C@@H]1[C@@H]2C=C[C@](C)(OC(=O)[C@H]3C=C([C@H](C)O)C[C@H]3O)O[C@@]1(C)O2,8,2,368.3820000000001,4,111.52000000000001,0.5669000000000001,0.6666666666666666,7,prior
562,CC(=O)N[C@H](C(=O)NO)S(C)(=O)=O,5,3,210.21099999999998,3,112.57,-2.0013999999999985,0.6,1,prior
563,CCCCCCCCCCCCCCCC(=O)O/N=C1\C(=O)OCC1[C@H](O)c1cccc(O)c1,7,2,475.62600000000015,17,105.42,5.979100000000008,0.6666666666666666,2,prior
565,C[C@H](NC(=O)CN1C(=O)NC(C)(c2ccccc2Cl)C1=O)c1ccccc1,3,2,385.8510000000001,5,78.51,2.9844000000000017,0.25,2,prior
567,CCNC(=O)OCCCCN1CCC(Oc2cccc(OC)c2)C1=O,5,1,350.4150000000001,9,77.1,2.2012,0.5555555555555556,1,prior
568,CNC1CCCNC1.Cl,2,2,150.65300000000002,1,24.06,0.37959999999999977,1.0,1,prior
569,O=C(c1ccc(Nc2ncnc3cc(Br)ccc23)cc1)N(Br)C(=O)O,5,2,466.0890000000001,3,95.42,4.566000000000002,0.0,0,prior
570,COc1cc(F)ccc1-n1cncc1-c1ccc(-c2nc3ccccc3s2)cc1,5,0,401.46600000000007,4,39.94,5.963700000000004,0.043478260869565216,0,prior
571,Cc1cc(N(C)C)nc(-c2ccc(CN3C4CC3CC(C(O)C(C)C)C4=O)cc2)c1C,5,1,421.58500000000015,6,56.67000000000001,3.9802400000000038,0.5384615384615384,4,prior
572,CCCCCCCCCCCCCCCCC1=C2CSCC1C2(C)C,1,0,364.68300000000005,15,0.0,8.557200000000005,0.9166666666666666,1,prior
