,SMILES,HBA,HBD,MW,rotatable,TPSA,cLogP,fsp3,stereo,set
439,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(C#N)ccc1N1CCC2(CC1)C(=O)NCN2c1nnno1,11,2,544.5720000000003,8,166.57999999999998,1.17338,0.37037037037037035,1,prior
440,COc1ccc(-c2ccc(Nc3ncc(F)c(N[C@H](C)CO)n3)cc2)cc1OC,7,3,398.43800000000016,8,88.53,3.8362000000000016,0.23809523809523808,1,prior
442,CCCCCCCCC(=O)O,1,1,158.241,7,37.3,2.821600000000001,0.8888888888888888,0,prior
443,COc1cc2c(c3c1OCC(=O)N3CCN(C)Cc1cc(C)cc(C)c1)COC2=O,6,0,410.4700000000002,6,68.31,2.8398400000000015,0.391304347826087,0,prior
444,C=C1[C@H]2C3Cc4ccc(OC)c(Cl)c4[C@]3(C)CC[C@]2(C)[C@@H]1CC(C)CC,1,0,372.9800000000002,4,9.23,6.817100000000006,0.6666666666666666,6,prior
445,N=C(N)NCc1cc2c(F)cc(NC[C@H](N)C(=O)NO)cc2cc1O,6,8,350.35400000000004,6,169.51,-0.08782999999999941,0.2,1,prior
446,N[C@@H](CN=[N+]=[N-])C(=O)NCC(=O)N[C@H]1c2ccc(CO)cc2CCN1C(=O)c1coc2ccccc12,7,4,491.5080000000003,8,186.65999999999997,1.4922000000000004,0.2916666666666667,2,prior
447,Cc1cc(F)ccc1Oc1ccccc1OCCCCCNC(=N)N,3,3,345.4180000000001,9,80.36,3.958590000000001,0.3157894736842105,0,prior
448,CS(=O)(=O)N1C(=O)c2ccccc2N(C)c2ccccc2N2CCNC21,6,1,372.45000000000016,1,72.96000000000001,1.5630999999999997,0.2777777777777778,1,prior
449,CNC[C@H]1Oc2ncc(/C=C3\SC(=S)N(CC(=O)NC4CCCCC4)C3=O)[C@H]2CO1,8,2,450.58600000000035,6,92.26,1.6839999999999993,0.6,2,prior
450,CC[n+]1ccn(CCCCn2cc(CNC(=O)c3cc(O)c([N+](=O)[O-])cc3)c3ccccc32)c1.[Br-].[Br-],6,2,622.3380000000002,10,106.21000000000001,-2.2175999999999947,0.28,0,prior
451,CCc1nnc(NC(=O)c2ccc3c(c2)CCCO3)s1,5,1,289.35999999999996,3,64.11,2.6778000000000013,0.35714285714285715,0,prior
452,CCCC(=O)Oc1ccc2ncnc(Oc3ccc(OCC(N)=O)cc3)c2c1,7,1,381.38800000000015,8,113.63,2.9917000000000007,0.2,0,prior
453,CN1CC(=O)N2C(Cc3cc(Cl)cc(Cl)c3)[C@H]3C/C=C(\CO)C[C@]13C1OC(=O)C(C)N12,6,1,466.3650000000003,3,73.32000000000001,2.248,0.5454545454545454,7,prior
454,CC1=[N+](CC(=O)c2ccc3c(c2)OCO3)C(C)(/C=N/c2ccc(Oc3cccc(Cl)c3)cc2)O1.[I-],6,0,604.8280000000001,7,69.36,2.6275000000000013,0.19230769230769232,1,prior
455,C=CC(=O)Nc1ccc2c(c1)c(-c1ccccn1)c(C(=O)OC)n2C,5,1,335.3630000000001,4,73.22,3.1514000000000015,0.10526315789473684,0,prior
456,O=C(O)c1cc(=O)c2cc(Cl)ccc2o1,3,1,224.599,1,67.50999999999999,2.1446000000000005,0.0,0,prior
457,COC(=O)/C=C/C(O)C(OC)CP(=O)(O)O,5,3,254.17499999999995,6,113.29000000000002,-0.7308000000000002,0.625,2,prior
458,C=CC(=O)Nc1ccc(/C=C/C(=O)c2ccc(COc3ccc(Cl)cc3)cc2)cc1NC(=O)c1ccc(OCC)cc1,5,2,581.0680000000001,12,93.73,7.5906000000000065,0.08823529411764706,0,prior
459,CCN1CCN(Cc2c(O)c(O)c(Cl)oc2=O)CC1,6,2,288.7310000000001,3,77.15,0.8418999999999999,0.5833333333333334,0,prior
460,CN(CC(O)COc1ccccc1C(=O)Nc1ccccc1)CCCCC(N)CCc1ccccc1,5,3,489.66000000000037,15,87.82000000000001,4.740800000000004,0.36666666666666664,2,prior
462,Cc1cc(/C=N/Nc2ccc3c(c2)OCO3)n(C)n1,6,1,258.28099999999995,3,60.67000000000001,1.9032199999999995,0.23076923076923078,0,prior
463,CCC(=O)OCOCOC(=O)/C=N/NC(=O)c1ccco1,8,1,298.25100000000003,8,116.42999999999999,0.42319999999999985,0.3333333333333333,0,prior
464,Cc1cccc(C)c1O.Cc1nn(C)c(C#N)c1C,4,1,257.337,0,61.84,2.9176600000000015,0.3333333333333333,0,prior
465,COc1ncc(NC(=O)Cc2ccc(-n3cc(C(=O)O)c(=O)c4cc(F)c(N5CCN(C)CC5)cc34)cc2)cc1Br,8,2,624.4670000000003,7,117.0,3.927100000000003,0.2413793103448276,0,prior
466,C[C@@H]1CC[C@H](/C=C/C(=O)CCC(=O)N2CCC(C)CC2)C[C@@H]1C(=O)NCCC(=O)OCC(=O)O,6,2,478.58600000000035,11,130.08,2.336900000000001,0.72,3,prior
467,O=C(/C=C/c1ccc(Cl)c(Cl)c1)N[C@@H](Cc1ccccc1)C(=O)NCCO[C@H]1CC(=O)N(c2ccccc2)C1=O,5,2,580.4680000000003,11,104.81,4.199000000000003,0.2,2,prior
468,COc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1C1=NCCN1,4,2,326.78700000000015,3,62.3,3.2417000000000016,0.17647058823529413,0,prior
469,CN(Cc1ccccc1)C[C@H]1CCCN(c2ccccc2)C1=O,2,0,308.42499999999995,5,23.55,3.561600000000002,0.35,1,prior
470,CC/C(CCO)=N/O,3,2,117.14799999999998,3,52.82000000000001,0.609,0.8,0,prior
471,Cc1ccc(S(=O)(=O)N(C)/N=C/C(C)=C/NC2=NCCN2)cc1,6,2,335.4330000000001,5,86.16,1.0539199999999995,0.3333333333333333,0,prior
472,O=C1NC(=S)N/C1=C/c1sc(CCCc2ccccc2)nc1-c1ccccc1,4,2,405.54800000000006,6,54.02,4.330600000000003,0.13636363636363635,0,prior
473,CC(=O)OC(C)COP(=O)(C[C@H](O)Cc1cnc2c(N)ncnc2c1O)c1ccc(Cl)cc1Cl,10,3,529.3170000000002,9,157.74999999999997,3.0946000000000007,0.3333333333333333,3,prior
474,COc1cc(C(=O)NCCCCCN(CCN)CCCN=C(S)Nc2ccccc2F)ccc1OCCO,7,5,549.7130000000001,18,121.44000000000001,3.1542000000000017,0.48148148148148145,0,prior
475,O=c1cc(-c2cc(OC(F)(F)F)cc(O)c2)nc2c(I)cc(-c3ccccc3)cn12,5,1,524.2360000000001,3,63.83,5.237300000000003,0.047619047619047616,0,prior
476,CCOc1ccc(-c2nc3ccc(C)nn3c2Nc2ccccc2)cc1OCC,6,1,388.4710000000001,7,60.68000000000001,5.245720000000004,0.21739130434782608,0,prior
477,CCCOC(=O)c1nc[nH]c1C(=O)N1CCN(c2ccc(OC(C)C)cc2)CC1.Cl,6,1,436.9400000000001,7,87.75999999999999,3.147900000000002,0.47619047619047616,0,prior
478,Cl.O=C(CCCn1cnc2c(cnn2-c2ccc(F)cc2)c1=O)NCc1cccn2c(C3CCN(Cc4ccccc4F)CC3)cnc12,9,1,673.1680000000001,10,102.35,5.406100000000005,0.2857142857142857,0,prior
479,O=C(COc1cccc(F)c1)Nc1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,3,3,403.4130000000001,6,83.22,4.576800000000002,0.043478260869565216,0,prior
480,CCc1ccccc1C(=O)Nc1ccccc1C(=O)OCC,3,1,297.35400000000004,5,55.400000000000006,3.6780000000000017,0.2222222222222222,0,prior
481,CCCCn1nnnc1SCC(=O)N(C)C,6,0,243.33599999999998,6,63.910000000000004,0.6535,0.7777777777777778,0,prior
482,COc1ccc(Cl)cc1S(=O)(=O)N1CCN(C)CC1,4,0,304.7990000000001,3,49.85000000000001,1.2847000000000002,0.5,0,prior
483,CC(C)(C)c1ccc(NC(=O)CN2C(=O)c3c([nH]c4ccccc34)C2=O)cc1,3,2,375.42800000000005,3,82.27000000000001,3.7001000000000017,0.22727272727272727,0,prior
484,O=C1Nc2ccccc2/C1=C/c1sc2cc(Br)ccc2c1O,3,2,372.243,1,49.33,4.8621000000000025,0.0,0,prior
485,CCN1CCN(C(=O)C2COc3c(Cl)ccc(Cl)c3C2)CC1,3,0,343.25400000000013,2,32.78,2.7086000000000006,0.5625,1,prior
486,Cc1cnn(OCc2nc(NCc3ccccc3)nn2CC(=O)NCc2ccccc2Cl)c1,8,2,465.9450000000003,10,98.88999999999999,2.9937200000000006,0.21739130434782608,0,prior
488,OC1CN(C2=NCCCN2)CCN1Cc1ccco1,6,2,264.329,2,64.24000000000001,0.06490000000000062,0.6153846153846154,1,prior
489,O=C(OCc1ccccc1)c1cc(-c2ccc(F)cc2)nc2cc(Cl)ccc12,3,0,391.829,4,39.19,6.051300000000004,0.043478260869565216,0,prior
490,CCn1c(SCc2nc(O)c3c4c(sc3n2)CCCC4)cc(=O)n(C)c1=O,9,1,404.5170000000003,4,90.00999999999999,2.4482999999999997,0.4444444444444444,0,prior
491,CCOC(=O)C1=C(C)NC=C2CCC(S(=O)(=O)c3ccc(C)cc3)C=C2S1(=O)=O,7,1,437.53900000000016,4,106.60999999999999,2.511520000000001,0.35,1,prior
492,CCC(C)CSc1nc2ccc(C)cc2s1,3,0,251.42000000000002,4,12.89,4.742920000000003,0.46153846153846156,1,prior
493,Clc1ccc(-c2n[nH]c(NCC3CCCO3)n2)cc1,4,2,278.74299999999994,4,62.83,2.716,0.38461538461538464,1,prior
494,CCOc1ccc(NC(=O)c2cccc(NS(=O)(=O)c3c(C)cc4c(c3C)C(=O)N(C)C4=O)c2)c(Br)c1,6,2,586.4640000000004,7,121.88,4.743540000000004,0.19230769230769232,0,prior
495,Cc1ccc(CNc2ncc(C(=O)NC3CCCCC3)c3ccccc23)cc1C,3,2,387.52700000000016,5,54.02,5.526240000000005,0.36,0,prior
496,CCOc1ccccc1C#N,2,0,147.17699999999996,2,33.019999999999996,1.95698,0.2222222222222222,0,prior
497,O=C(CN(C(=O)c1ccc2oc3ccccc3c2c1)Cc1cccs1)c1cccc(Cl)c1,4,0,459.9540000000002,6,50.52,6.8262000000000045,0.07692307692307693,0,prior
498,Cc1ccc([N+](=O)[O-])cc1C(=O)OC1(C)COC(=O)C1C,6,0,293.275,3,95.74000000000001,2.0116199999999997,0.42857142857142855,2,prior
499,C=CCN1C(=O)C23c4ccccc4C(=O)C(Cl)C2(C(=O)Nc2ccccc2)C1CN3C,4,1,435.9110000000002,4,69.72,2.6529000000000007,0.2916666666666667,4,prior
500,CCOC(=O)c1c(-c2ccccc2)oc2cc(O)c(Cl)c(Br)c12,4,1,395.6360000000001,3,59.67,5.398000000000002,0.11764705882352941,0,prior
501,COc1cccc(OC)c1N(C(=O)c1cccnc1)S(=O)(=O)c1ccc(C)cc1,6,0,412.46700000000016,6,85.80000000000001,3.4429200000000026,0.14285714285714285,0,prior
502,Cc1snc(C(=O)N/N=C/c2cccc(/N=N/c3ccccc3)c2)c1C(=O)NCc1cccs1,8,2,488.59800000000024,8,108.17000000000002,5.622320000000004,0.08333333333333333,0,prior
503,CCOC(=O)N1CCN(C(=O)C2CCN(C(S)=N/C=C/c3ccccc3)CC2)CC1.Cl.Cl,4,1,503.49600000000015,4,65.45,3.7994000000000043,0.5,0,prior
504,CN1CCN(S(=O)(=O)c2cc3c(cc2-c2c(Cl)cccc2Cl)SCCS3)CC1,5,0,475.48800000000017,3,40.620000000000005,4.794300000000004,0.3684210526315789,0,prior
505,CCOC(=O)n1cnc2c(Sc3ccccc3F)nc(C(F)(F)F)nc21,7,0,386.3300000000001,3,69.9,4.1400000000000015,0.2,0,prior
506,CCOC(=O)C=CC(C(=O)CC1C(=O)C=CC1=O)C(C)=O,6,0,292.28700000000003,7,94.58000000000001,0.5943,0.4,1,prior
507,Cc1ccc(Cl)c(S(=O)(=O)N[C@H]2C[C@](C)(c3ccccc3)[C@H]3CCC[C@@H]3O2)c1,3,1,419.9740000000002,4,55.400000000000006,4.799720000000004,0.45454545454545453,4,prior
508,CC(C)(C)C1=C(OCc2ccccc2)C(=O)N(C)C1(C)C,2,0,287.4030000000001,3,29.54,3.7540000000000022,0.5,0,prior
509,O=C(NC1CCCCC1)c1ccc(/C=C/c2cccs2)c(Cl)c1,2,1,345.8950000000001,4,29.1,5.634400000000004,0.3157894736842105,0,prior
510,Cc1ccccc1-c1nc(C2CC2)cs1,2,0,215.321,2,12.89,3.9959200000000026,0.3076923076923077,0,prior
511,Clc1cccc(Nc2ncnc3sc(-c4ccccc4)nc23)c1,5,1,338.82300000000004,3,50.7,5.150300000000002,0.0,0,prior
512,NC(c1ccccc1)S(=O)(=O)N(c1ccccc1)c1ccccc1,3,1,338.432,5,63.400000000000006,3.812000000000003,0.05263157894736842,1,prior
513,CCC1CN2CC[C@@H]1C[C@H]2C(=O)Cc1ccccc1,2,0,257.377,4,20.310000000000002,2.9186000000000014,0.5882352941176471,4,prior
514,CCn1c(Cn2cc(C(=O)c3ccc(O)c(OC)c3)nc2C)nnc1-c1ccco1,9,1,407.4300000000001,7,108.2,3.056420000000001,0.23809523809523808,0,prior
515,CCc1c(C)cc(-c2c(C)cc(C)cc2C)cc1CC(=O)O,1,1,296.40999999999997,4,37.3,4.776780000000004,0.35,0,prior
516,CCC(c1cccs1)N(O)C(=O)c1c(C)nn(C)c1C#N,6,1,304.37500000000006,4,82.15,2.644400000000001,0.35714285714285715,1,prior
517,CCCS(=O)(=O)N(C(=O)CCc1nnc(C(F)(F)F)o1)c1ccccc1,6,0,391.37100000000004,7,93.37,2.7940000000000014,0.4,0,prior
518,COc1cccc(-c2ccc(CSc3nc(-c4ccccc4F)nc4ccccc34)cc2)c1,4,0,452.5540000000001,6,35.010000000000005,7.403800000000005,0.07142857142857142,0,prior
519,O=c1c2ccccc2ncn1CC1(c2nccn2Cc2cccc(Cl)c2)CCOCC1,6,0,434.92700000000025,5,61.94,4.0431000000000035,0.2916666666666667,0,prior
520,COc1cccc(OC)c1C(=O)NCCC1CCN(C(=O)c2cccnc2)CC1,5,1,397.47500000000014,7,80.76,2.7711000000000015,0.4090909090909091,0,prior
521,CCOc1ccc(-n2nc(C(=O)N3CCOCC3)c3cnn(CC(=O)Nc4cc(Cl)c(Cl)cc4Cl)c3c2=O)cc1,9,1,605.8660000000002,7,120.57999999999998,4.052200000000003,0.2692307692307692,0,prior
522,O=S(=O)(NCc1ccccc1)C1CCCN1c1ncnc2sc(CC3CC3)cc12,6,1,428.5830000000002,7,75.19,3.689700000000003,0.42857142857142855,1,prior
523,CCn1cc(S(=O)(=O)N2CCN(Cc3ccc(C)cc3C)CC2)c2ccccc21,4,0,411.5710000000002,5,45.550000000000004,3.7845400000000025,0.391304347826087,0,prior
524,Clc1ccc(-c2nc(N3CCCCC3)nc3c2CCc2nncn2-3)cc1,6,0,366.85600000000005,2,59.730000000000004,3.4666000000000015,0.3684210526315789,0,prior
525,CC1CN(C)CC(=O)N1Cc1cccc(COc2ccc(C(=O)O)cc2)c1,4,1,368.43300000000005,6,70.08,2.6262999999999996,0.3333333333333333,1,prior
526,Cc1ccc2nc(N3C(=O)CC(C[S+]([O-])CC(C)C)C3=O)[nH]c2c1,4,1,347.4400000000001,5,89.12,2.15552,0.47058823529411764,2,prior
527,CN(Cc1cn(CC#Cc2ccccc2F)nn1)C(=O)Cc1ccc(F)c(F)c1,4,0,398.38800000000015,5,51.02,2.9482000000000017,0.19047619047619047,0,prior
528,COCCCn1c(O)nnc1S(=O)(=O)N1CC(=O)N(Cc2ccccc2C)c2cccnc21,9,1,472.5270000000002,8,130.75,1.465720000000001,0.3333333333333333,0,prior
529,O=C1CCC2(CCc3cc(C(F)(F)F)nn3CC2)N1,3,1,273.258,0,46.92,1.887,0.6666666666666666,1,prior
530,CCCn1c(=O)c2c(sc3ncccc32)n(CC)c1=O,6,0,289.36,3,56.89,2.2028,0.35714285714285715,0,prior
531,COc1ccc(NC(=S)N2CCN(c3ccccc3F)CC2)cc1Cl,3,1,379.88800000000015,3,27.740000000000002,4.006700000000003,0.2777777777777778,0,prior
532,CC(C)(CCC(N)=S)S(=O)(=O)O,3,2,211.30800000000002,4,80.39,0.7191000000000001,0.8333333333333334,0,prior
533,O=C(NCCN1CCOCC1)C1CCCN1S(=O)(=O)c1ccc2c(c1)OCO2,7,1,411.4800000000002,6,97.41000000000003,0.016800000000000592,0.6111111111111112,1,prior
534,COc1cc(Cc2oc3cccc(Cl)c3c2NCC2CCC(C(=O)O)CN2)cc(OC)c1O,7,4,474.9410000000003,8,113.19000000000001,4.264500000000003,0.375,2,prior
535,C=CCNC(=O)CCc1nnc(NCc2ccccc2)s1,5,2,302.403,8,66.91,2.385,0.26666666666666666,0,prior
536,COc1ccccc1Cn1c(=O)[nH]c(=S)c2ccccc21,4,1,298.367,3,47.019999999999996,3.115990000000001,0.125,0,prior
538,O=S(=O)(C[C@@H]1CN(Cc2cccc(F)c2)CCc2ccccc21)N1CC[C@H](NCc2c[nH]cn2)C1,5,2,497.64000000000027,8,81.33,2.8846000000000007,0.4230769230769231,2,prior
539,CCCOc1ccc(-c2oc3ccc(NC(=O)CN(C)C)cc3c2NC)cc1,5,2,381.47600000000006,8,66.74,4.430400000000002,0.3181818181818182,0,prior
540,Cc1ccc(NC(=O)CSc2nncn2C)cc1Cl,5,1,296.783,4,59.81,2.507720000000001,0.25,0,prior
541,Cc1ccc(S(=O)(=O)C(CS(=O)(=O)CC(=O)O)NC(=O)c2cccc(F)c2)cc1,6,2,443.4740000000001,8,134.68,1.1633199999999995,0.2222222222222222,1,prior
542,COCCOCCOC(=O)C1(Cc2ccc3c(c2)OCO3)CCN(C(=O)c2ccccc2)CC1,7,0,469.53400000000033,10,83.53,3.0866000000000016,0.46153846153846156,0,prior
543,CCC(Oc1ccc(Cl)cc1)C(=O)Nc1cc(Br)cc(Br)c1,2,1,447.55400000000003,5,38.33,5.661100000000002,0.1875,1,prior
545,COC(=O)c1[nH]c2ncnc(N)c2c1N,6,3,207.19299999999998,1,119.91,-0.09110000000000007,0.125,0,prior
546,COc1ccc(Cc2c3c(nc4cc(OC)c(OC)cc24)CCCC3)cc1,4,0,363.45700000000016,5,40.58,4.730200000000004,0.34782608695652173,0,prior
547,CCCCCc1ccc(N[C@H]2[C@H](COP(=O)(O)O)O[C@H]3O[C@]3(C)CC[C@H]2O)cc1,6,4,429.45000000000016,9,120.78000000000002,2.964000000000002,0.7,5,prior
549,Cc1nc2ccccc2n1CC(=O)Nc1ccc(F)c(Cl)c1,3,1,317.751,3,46.92,3.775920000000002,0.125,0,prior
550,CC(C)(O)CCn1cnc(SN2CCCC2)n1,6,1,256.37499999999994,5,54.18,1.542,0.8181818181818182,0,prior
551,NCC(c1ccccc1)c1ccccc1,1,1,197.28099999999998,3,26.02,2.7772000000000014,0.14285714285714285,0,prior
553,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](Cc2ccc(F)cc2)S1,2,2,341.40700000000004,3,53.089999999999996,4.333300000000003,0.21052631578947367,2,prior
554,COc1ccc(COC(=O)N2CCN(C(=O)C3CCN(C(=O)c4ccncc4)CC3)CC2)cc1COc1ccc2occc2c1,8,0,612.6830000000004,8,114.65000000000002,4.748600000000004,0.35294117647058826,0,prior
555,CC(=O)NC1CCc2cc(O)c(Nc3ccccc3)c(O)c2C1,4,4,312.3690000000001,3,81.59,2.8348000000000004,0.2777777777777778,1,prior
556,C=CCn1c(-c2c(OC)cccc2Cl)nc2ccc(Cl)cc21,3,0,333.218,4,27.05,5.2047000000000025,0.11764705882352941,0,prior
557,O=C1[C@H](n2cccc2)O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@@H]1O,9,2,368.3970000000001,4,107.09,1.6398999999999997,0.4444444444444444,3,prior
558,O=C(/C=C/I)Oc1ccc(C2=Nn3c(nnc3-c3ccc(Cl)cc3)SC2)cc1,7,0,522.7550000000002,4,69.37,4.810700000000002,0.05263157894736842,0,prior
559,NCc1ccc(/C=C2\SC(=S)NC2=O)cc1,4,2,250.34799999999998,2,55.12,1.6340999999999999,0.09090909090909091,0,prior
560,CCC[C@H](NC(=O)CNC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CCc1ccc2ccccc2n1)C(=O)O,7,6,514.5830000000003,15,206.6,-0.2692999999999948,0.44,3,prior
561,c1cc(N/C(=C\c2ccc(Br)cc2)N(c2ccccc2)C2CCCCC2)cc(Cl)c1OCCOCc1ccco1,5,1,622.0030000000003,12,46.870000000000005,9.540899999999997,0.2727272727272727,0,prior
562,C=CCc1c(O)cc(OC)c(Cl)c1C,2,1,212.67599999999996,3,29.46,3.091120000000002,0.2727272727272727,0,prior
563,Cc1ccc(C2=NCC[C@H]2C(=O)O)c(C)c1,2,1,217.26800000000003,2,49.66,2.1970400000000003,0.38461538461538464,1,prior
564,CC(N)C(=O)NCCCCCCCCCCN1CCCC1=O,3,2,311.47,12,75.43,2.1929999999999996,0.8823529411764706,1,prior
565,O=C(N[C@@H](CCS)C(=O)OCCN1C(=O)NC2(CCCCC2)C1=O)c1ccc(Oc2ccccc2)cc1,7,3,525.6270000000004,10,114.04,3.6951000000000027,0.4074074074074074,1,prior
566,C#Cc1cc(OCC)cc(OC(C)(C)N(C)C)c1,3,0,247.33799999999997,5,21.700000000000003,2.743100000000001,0.4666666666666667,0,prior
567,CCn1nc(O)c(O)c1-c1c(Cl)cn(C)c1N1CCCCC1,6,2,324.8120000000002,3,66.45,2.963400000000001,0.5333333333333333,0,prior
568,COc1ccc(C(=O)N(Cc2ccc(Nc3ccccc3)cc2)CC2CCCCC2)cc1,3,1,428.5760000000003,8,41.57,6.6615000000000055,0.32142857142857145,0,prior
569,N#Cc1ccc(NC(=O)CCNC2CCN(c3cccc4ncccc34)CC2)cc1[N+](=O)[O-],7,2,444.4950000000002,7,124.19,3.601880000000003,0.2916666666666667,0,prior
570,CC(C)c1nc2c(Cl)cc(Cl)cc2n1Cc1ccc(OC(F)(F)F)cc1,3,0,403.23100000000005,4,27.05,6.413400000000005,0.2777777777777778,0,prior
571,CCCCCCCCCCCCCCCCCCNc1nc(-c2ccnn2CC)c(-c2ccccc2)s1,5,1,522.8470000000001,21,42.74,10.366899999999996,0.625,0,prior
572,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](CO)C(=O)c1ccc(Cl)cc1,3,2,464.09000000000003,19,66.4,7.037300000000008,0.6296296296296297,1,prior
573,CCCC[C@@H](C(=O)OC)C(=O)N[C@H](COC(=O)CCCCCCCCC)C(=O)OC,7,1,429.55400000000037,17,108.00000000000001,3.307500000000001,0.8181818181818182,2,prior
574,FC(F)(F)c1cccc2c1CCC21CNCCN1,2,2,256.2709999999999,0,24.06,2.0397,0.5384615384615384,1,prior
575,NS(=O)(=O)Oc1ccc(CNc2nc(COc3ccccc3)ncc2C(F)(F)F)cc1,7,2,454.43,8,116.43,3.2688000000000015,0.15789473684210525,0,prior
576,O=C(O)CCC1CCCc2c(cc(O)c(OCCN3CCCCC3)c2O)C1,5,3,377.4810000000002,7,90.23,3.322300000000002,0.6666666666666666,1,prior
577,CCOC(=O)c1sc(-c2ccc(O)cc2)nn1,6,1,250.27900000000002,3,72.31,2.0873999999999997,0.18181818181818182,0,prior
578,COc1cc(O)c2c(=O)cc(-c3noc(C(F)(F)F)n3)oc2c1,7,1,328.202,2,98.59,2.5760000000000005,0.15384615384615385,0,prior
579,N=C(Nc1ccccc1)c1nc(=O)c2c(O)cccc2o1,5,3,281.271,2,99.21000000000001,2.3310700000000004,0.0,0,prior
580,COc1cc(OS(=O)(=O)CCCCC2CCN(C(=O)OC(C)(C)C)CC2)cc(OC)c1OC,8,0,487.6150000000003,10,100.60000000000001,4.238400000000004,0.6956521739130435,0,prior
581,Cn1cc(-c2cn3c(c2Cc2ccccc2)OCCO3)cn1,5,0,295.342,3,41.21,2.3004,0.23529411764705882,0,prior
584,COC(=O)c1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,5,0,326.34800000000007,6,61.83000000000001,3.3865000000000025,0.15789473684210525,0,prior
585,CC1=CC(=O)CC(C)(C)C1CCC(C)C,1,0,208.34499999999997,3,17.07,3.9841000000000033,0.7857142857142857,1,prior
586,O=S(=O)(N/N=C/c1ccc(O)cc1)c1ccco1,5,2,266.278,4,91.9,1.2975999999999999,0.0,0,prior
587,O=C(/C=C\C(=O)c1ccccc1)NC1CC1.Cl,2,1,251.71300000000002,4,46.17,2.1259,0.23076923076923078,0,prior
588,NC(=O)C12CC3CC(CC(C3)C1)C2,1,1,179.26299999999995,1,43.09,1.6880999999999997,0.9090909090909091,0,prior
589,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)n(C)c3=O)c2cc1OC,8,1,404.4260000000002,6,87.50000000000001,3.8816000000000024,0.13636363636363635,0,prior
591,CC(C)S(=O)(=O)Nc1ccc2c(c1)OC(c1cncn1-c1ccc(C(C)(C)C)cc1)CC2=O,6,1,467.5910000000003,5,90.28999999999999,5.026400000000004,0.36,1,prior
592,[N-]=[N+]=NC[C@H](O)COP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H](O)[C@@H]1O,12,4,422.26700000000005,9,232.13,-2.671399999999998,0.6666666666666666,6,prior
593,O=C(O)c1cc(NC(=O)c2cccs2)cc([N+](=O)[O-])c1,5,2,292.27200000000005,4,109.54000000000002,2.6068000000000007,0.0,0,prior
594,CCC(OC(C)=O)c1ccc2c(c1)CCC(=O)N2,3,1,247.29399999999995,3,55.400000000000006,2.5854999999999997,0.42857142857142855,1,prior
596,COc1ccc(S(=O)(=O)NOC(c2ccc(OC)cc2)c2cccc3ccccc23)cc1,5,1,449.52800000000013,8,73.86000000000001,4.856500000000004,0.12,1,prior
597,CCOC(=O)C(CS)Cc1ccccc1,3,1,224.32500000000002,5,26.3,2.3382000000000005,0.4166666666666667,1,prior
598,O=C(O)[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC=C[C@@]4(O)C[C@@]3(CC(=O)O)[C@@H]12,4,4,334.36800000000005,3,115.06000000000002,1.3303999999999998,0.6666666666666666,6,prior
599,COC(=O)[C@@H]1CCCN1C(=O)C1=C(C)NC(=O)NC1c1ccc(C)cc1,4,2,357.4100000000001,3,87.74000000000001,1.7869199999999996,0.42105263157894735,2,prior
600,CC1=C(C(=O)N/N=C/c2ccc(C)cc2)CC[N+]2(C)CCCCC2CO1,3,1,356.49000000000024,3,50.69,3.1385200000000024,0.5238095238095238,2,prior
601,CC(C)S(=O)(=O)NCCOc1ccc(CCc2ccccc2)cc1,3,1,347.48,9,55.400000000000006,3.1784000000000017,0.3684210526315789,0,prior
602,O=C(CCCc1ccccc1)NNC(=O)c1ccc2ccccc2c1,2,2,332.4030000000001,5,58.2,3.623700000000002,0.14285714285714285,0,prior
603,CS(=O)(=O)c1cccc(C(=O)/C=C/c2cc3ccccc3[nH]2)c1,3,1,325.389,4,67.0,3.467500000000002,0.05555555555555555,0,prior
604,NC(=O)c1cccc(CNC(=O)c2ccc(Cl)cc2Cl)c1,2,2,323.179,4,72.19,3.0223000000000013,0.06666666666666667,0,prior
605,Cc1cc(C#N)cc(C)c1NC(=O)c1c(Cl)cccc1Cl,2,1,319.19100000000003,2,52.89,4.734220000000002,0.125,0,prior
606,CCCc1cc(Br)ccc1OCc1nc2cnccn2c1CN1CCOCC1,6,0,445.3610000000003,7,51.89,3.855500000000003,0.42857142857142855,0,prior
607,COc1ccc(CN(C)S(=O)(=O)c2ccc(-c3ccc4ncc(OCCN5CCOCC5)cc4n3)cc2OC)cc1,9,0,578.6910000000004,11,103.32000000000001,3.8457000000000034,0.3333333333333333,0,prior
608,N#CCc1nc(CCCO)nn1-c1ccc([N+](=O)[O-])cc1,7,1,287.27900000000005,6,117.87,1.1664799999999997,0.3076923076923077,0,prior
